UserId,ProductId,Rating,Timestamp
55,4,5.0,1392422400
56,1,5.0,1377216000
57,4,4.0,1402358400
58,1,5.0,1387065600
59,14,4.0,1373414400
60,16,5.0,1390435200
61,20,5.0,1396310400
62,8,4.0,1363478400
63,7,5.0,1390521600
64,3,4.0,1361491200
65,17,4.0,1389312000
66,1,4.0,1386028800
67,16,5.0,1358035200
68,12,2.0,1370044800
69,19,1.0,1399766400
70,14,5.0,1377907200
71,6,4.0,1383004800
72,6,4.0,1372636800
73,13,5.0,1374796800
74,19,2.0,1362182400
75,8,5.0,1368489600
76,2,5.0,1369440000
77,1,2.0,1383955200
78,15,3.0,1395446400
79,1,1.0,1389916800
80,5,4.0,1395532800
81,16,5.0,1403222400
82,19,3.0,1392508800
83,4,5.0,1405296000
84,3,5.0,1390521600
85,17,5.0,1391472000
86,17,5.0,1391644800
87,12,1.0,1403654400
88,14,4.0,1401580800
89,6,5.0,1393459200
90,3,5.0,1391644800
91,9,5.0,1396915200
92,5,5.0,1391644800
93,17,5.0,1391644800
94,14,1.0,1376265600
95,3,5.0,1400457600
96,1,1.0,1371945600
97,20,5.0,1356739200
98,1,2.0,1362787200
99,3,2.0,1371945600
100,18,4.0,1392336000
101,10,5.0,1391385600
102,3,5.0,1378684800
103,8,5.0,1392681600
104,14,5.0,1368144000
105,18,2.0,1405036800
106,15,3.0,1403049600
107,2,5.0,1391040000
108,10,4.0,1399680000
109,2,1.0,1380844800
110,17,4.0,1405123200
111,8,5.0,1405209600
112,1,5.0,1400976000
113,9,5.0,1369094400
114,11,5.0,1364256000
115,16,5.0,1373328000
116,7,5.0,1395100800
117,10,5.0,1381363200
118,3,5.0,1375574400
119,18,4.0,1399507200
120,13,3.0,1378252800
121,7,5.0,1305158400
122,4,5.0,1378684800
123,13,5.0,1356134400
124,20,1.0,1394841600
125,1,5.0,1379721600
126,8,5.0,1370822400
127,14,5.0,1370044800
128,16,5.0,1395446400
129,14,3.0,1277164800
130,12,5.0,1341273600
131,19,5.0,1388620800
132,15,5.0,1396569600
133,2,5.0,1361836800
134,2,5.0,1373068800
135,19,4.0,1340755200
136,17,1.0,1403136000
137,20,1.0,1400371200
138,10,1.0,1387411200
139,6,4.0,1405987200
140,15,3.0,1401062400
141,11,1.0,1391040000
142,5,5.0,1346544000
143,1,3.0,1404950400
144,8,5.0,1403395200
145,12,4.0,1376697600
146,12,5.0,1395446400
147,5,2.0,1400544000
148,7,3.0,1397779200
149,4,2.0,1399852800
150,6,4.0,1378425600
151,13,5.0,1395619200
152,20,1.0,1401926400
153,15,1.0,1399593600
154,3,5.0,1369785600
155,8,5.0,1372204800
156,20,5.0,1399248000
157,16,2.0,1377216000
158,13,3.0,1370908800
159,18,2.0,1401926400
160,10,5.0,1361836800
161,19,2.0,1386460800
162,17,3.0,1382140800
163,19,1.0,1369699200
164,5,1.0,1368921600
165,9,5.0,1384041600
166,12,4.0,1404345600
167,1,2.0,1362614400
168,1,5.0,1365984000
169,15,4.0,1360800000
170,2,1.0,1376611200
171,16,2.0,1378252800
172,8,5.0,1395273600
173,13,5.0,1363910400
174,1,5.0,1401840000
175,16,2.0,1311897600
176,7,4.0,1386201600
177,5,4.0,1369440000
178,3,5.0,1386374400
179,12,4.0,1367193600
180,16,5.0,1366502400
181,19,3.0,1368835200
182,5,5.0,1354924800
183,14,2.0,1393632000
184,5,2.0,1385337600
185,15,5.0,1383177600
186,17,5.0,1383004800
187,14,2.0,1362787200
188,20,2.0,1404000000
189,5,5.0,1344556800
190,12,4.0,1360886400
191,16,1.0,1371686400
192,16,5.0,1270857600
193,7,5.0,1351296000
194,4,3.0,1353974400
195,1,5.0,1356825600
196,5,5.0,1391558400
197,10,2.0,1286755200
198,5,1.0,1369872000
199,4,5.0,1391904000
200,2,5.0,1362355200
1,20,5.0,1379808000
2,10,5.0,1381104000
3,19,5.0,1394323200
4,1,5.0,1402963200
5,5,2.0,1364169600
6,13,3.0,1318204800
7,4,3.0,1311206400
8,16,5.0,1403913600
9,16,5.0,1397433600
10,2,1.0,1304553600
11,17,5.0,1400716800
12,20,5.0,1404604800
13,12,4.0,1402099200
14,18,5.0,1369094400
15,3,3.0,1393804800
16,1,5.0,1344038400
17,1,5.0,1360713600
18,19,3.0,1362614400
19,11,1.0,1396137600
20,5,3.0,1394841600
21,12,5.0,1402876800
22,3,3.0,1401926400
23,1,5.0,1395187200
24,1,1.0,1396915200
25,8,2.0,1394668800
26,10,5.0,1351900800
27,11,4.0,1395619200
28,12,3.0,1396051200
29,13,5.0,1385596800
30,12,5.0,1394150400
31,14,2.0,1368316800
32,2,5.0,1391126400
33,19,4.0,1392076800
34,18,5.0,1367798400
35,3,5.0,1376524800
36,17,5.0,1395187200
37,8,5.0,1369958400
38,10,5.0,1364601600
39,2,4.0,1392249600
40,19,4.0,1401494400
41,9,5.0,1398211200
42,7,4.0,1370822400
43,4,5.0,1402185600
44,18,5.0,1388016000
45,13,5.0,1395878400
46,11,5.0,1405900800
47,4,5.0,1391385600
48,4,5.0,1397520000
49,10,3.0,1370476800
50,5,2.0,1389657600
51,9,1.0,1372896000
52,3,5.0,1360972800
53,17,5.0,1356048000
54,3,5.0,1398902400
55,16,1.0,1350604800
56,4,5.0,1282262400
57,18,5.0,1384300800
58,17,5.0,1299456000
59,7,5.0,1272931200
60,5,5.0,1337385600
61,12,4.0,1358035200
62,17,5.0,1268524800
63,13,3.0,1298246400
64,3,1.0,1345939200
65,9,4.0,1318204800
66,17,1.0,1317340800
67,17,3.0,1392076800
68,20,3.0,1376611200
69,16,4.0,1369094400
70,13,5.0,1403568000
71,19,2.0,1405036800
72,17,5.0,1387324800
73,4,5.0,1357171200
74,12,5.0,1390867200
75,9,5.0,1370908800
76,19,5.0,1362787200
77,12,5.0,1392336000
78,9,3.0,1375833600
79,7,3.0,1401235200
80,14,1.0,1352246400
81,20,2.0,1393459200
82,19,5.0,1356825600
83,15,4.0,1398384000
84,16,5.0,1398902400
85,5,5.0,1375315200
86,3,5.0,1361923200
87,12,5.0,1365897600
88,20,5.0,1389225600
89,4,5.0,1397952000
90,16,5.0,1390608000
91,7,5.0,1361836800
92,13,4.0,1396483200
93,10,5.0,1365465600
94,7,5.0,1402185600
95,14,2.0,1348617600
96,5,5.0,1380672000
97,3,5.0,1348012800
98,11,5.0,1392595200
99,11,1.0,1349654400
100,18,5.0,1350086400
101,15,5.0,1397779200
102,12,5.0,1376611200
103,9,5.0,1397433600
104,10,5.0,1390435200
105,12,5.0,1382486400
106,17,5.0,1398902400
107,6,5.0,1364601600
108,7,5.0,1401840000
109,14,5.0,1364947200
110,13,3.0,1349913600
111,8,5.0,1338076800
112,10,5.0,1356912000
113,9,5.0,1344297600
114,18,5.0,1363996800
115,2,5.0,1296691200
116,5,4.0,1391212800
117,5,4.0,1402617600
118,6,1.0,1355875200
119,19,5.0,1354147200
120,8,5.0,1327190400
121,16,5.0,1351555200
122,13,5.0,1338595200
123,1,5.0,1316390400
124,20,5.0,1327881600
125,17,5.0,1357948800
126,7,5.0,1348790400
127,13,5.0,1389571200
128,4,5.0,1398297600
129,4,5.0,1404259200
130,6,5.0,1359504000
131,19,5.0,1336780800
132,12,4.0,1369958400
133,7,5.0,1400284800
134,10,5.0,1325635200
135,19,5.0,1404000000
136,7,1.0,1373500800
137,3,5.0,1388448000
138,13,4.0,1394755200
139,13,2.0,1398816000
140,18,5.0,1379980800
141,20,5.0,1358899200
142,8,1.0,1361577600
143,9,1.0,1364860800
144,7,3.0,1361923200
145,1,1.0,1368662400
146,3,2.0,1359590400
147,13,1.0,1373068800
148,17,4.0,1384387200
149,1,3.0,1376006400
150,6,4.0,1352937600
151,6,4.0,1366934400
152,12,3.0,1355270400
153,13,5.0,1360108800
154,13,5.0,1350345600
155,15,4.0,1399852800
156,16,1.0,1401926400
157,11,5.0,1366416000
158,5,4.0,1358035200
159,4,5.0,1374624000
160,3,2.0,1397088000
161,19,5.0,1396224000
162,20,5.0,1372809600
163,18,5.0,1387497600
164,15,1.0,1366156800
165,9,5.0,1385683200
166,17,5.0,1368057600
167,14,4.0,1361836800
168,15,4.0,1399507200
169,1,1.0,1368057600
170,3,1.0,1385596800
171,16,1.0,1388188800
172,11,5.0,1381795200
173,12,5.0,1395446400
174,10,4.0,1379808000
175,16,2.0,1405209600
176,8,2.0,1405209600
177,6,2.0,1388448000
178,12,5.0,1378166400
179,8,1.0,1399420800
180,4,1.0,1389657600
181,8,3.0,1388102400
182,18,1.0,1383523200
183,5,5.0,1393545600
184,9,4.0,1380672000
185,4,3.0,1400544000
186,17,1.0,1402617600
187,9,1.0,1392681600
188,1,1.0,1392940800
189,20,5.0,1377820800
190,13,5.0,1370563200
191,16,3.0,1395360000
192,13,3.0,1392163200
193,14,5.0,1390435200
194,3,5.0,1373241600
195,6,1.0,1389398400
196,18,5.0,1392681600
197,19,2.0,1396742400
198,5,5.0,1381622400
199,15,4.0,1388188800
200,2,5.0,1379894400
1,10,1.0,1395014400
2,18,1.0,1393977600
3,13,5.0,1400025600
4,5,3.0,1402531200
5,1,4.0,1394841600
6,1,5.0,1346716800
7,18,5.0,1379116800
8,15,5.0,1380585600
9,17,4.0,1382054400
10,11,5.0,1377734400
11,17,1.0,1396569600
12,13,2.0,1399852800
13,1,1.0,1387497600
14,2,3.0,1383264000
15,9,5.0,1386633600
16,3,5.0,1378166400
17,1,5.0,1369612800
18,16,1.0,1372291200
19,6,5.0,1385510400
20,17,1.0,1370131200
21,5,5.0,1315785600
22,5,1.0,1370044800
23,6,5.0,1360108800
24,3,4.0,1369353600
25,5,5.0,1403222400
26,5,5.0,1341273600
27,10,5.0,1383177600
28,10,5.0,1391472000
29,19,5.0,1352851200
30,17,5.0,1387411200
31,14,5.0,1355875200
32,9,5.0,1383350400
33,14,5.0,1388707200
34,1,2.0,1386201600
35,19,4.0,1370563200
36,13,3.0,1391558400
37,13,1.0,1355097600
38,4,5.0,1391472000
39,1,5.0,1359158400
40,17,5.0,1355875200
41,8,1.0,1389830400
42,2,5.0,1357862400
43,8,1.0,1361577600
44,7,2.0,1400716800
45,2,5.0,1374537600
46,3,5.0,1370649600
47,18,3.0,1379721600
48,12,5.0,1354492800
49,1,3.0,1405036800
50,12,3.0,1363651200
51,5,5.0,1340582400
52,17,1.0,1364256000
53,16,3.0,1383523200
54,15,5.0,1387324800
55,15,1.0,1375488000
56,5,5.0,1395619200
57,14,3.0,1358380800
58,2,2.0,1354233600
59,11,5.0,1382832000
60,19,5.0,1385078400
61,7,5.0,1403481600
62,6,5.0,1381968000
63,2,5.0,1352678400
64,6,5.0,1379030400
65,18,1.0,1386979200
66,2,5.0,1402963200
67,18,5.0,1396396800
68,15,5.0,1389139200
69,19,5.0,1333584000
70,2,4.0,1369094400
71,20,1.0,1364860800
72,6,5.0,1358553600
73,1,5.0,1400112000
74,15,2.0,1357084800
75,10,4.0,1401840000
76,19,3.0,1395273600
77,17,5.0,1346025600
78,5,2.0,1339632000
79,4,5.0,1366934400
80,10,5.0,1379894400
81,17,5.0,1362009600
82,10,5.0,1389139200
83,17,5.0,1381190400
84,20,2.0,1349913600
85,5,5.0,1366675200
86,2,5.0,1373241600
87,6,4.0,1363219200
88,2,5.0,1352678400
89,13,5.0,1366156800
90,11,5.0,1386460800
91,11,5.0,1348444800
92,16,4.0,1387929600
93,11,5.0,1402617600
94,19,5.0,1327795200
95,15,5.0,1357084800
96,16,3.0,1368057600
97,11,4.0,1360368000
98,16,5.0,1401667200
99,8,3.0,1370995200
100,4,5.0,1397952000
101,8,4.0,1395014400
102,4,4.0,1364688000
103,3,5.0,1397606400
104,3,5.0,1371600000
105,18,5.0,1359590400
106,19,5.0,1377993600
107,19,5.0,1361318400
108,5,5.0,1401753600
109,18,4.0,1354752000
110,10,5.0,1382918400
111,6,5.0,1362960000
112,1,4.0,1353801600
113,5,5.0,1356480000
114,9,5.0,1362355200
115,12,5.0,1361232000
116,14,5.0,1369612800
117,2,5.0,1363651200
118,17,5.0,1359417600
119,14,2.0,1355443200
120,13,5.0,1398470400
121,9,5.0,1388707200
122,15,5.0,1358640000
123,15,5.0,1352073600
124,11,5.0,1399852800
125,16,5.0,1360540800
126,17,5.0,1369094400
127,4,5.0,1361923200
128,1,5.0,1356393600
129,8,5.0,1388016000
130,17,5.0,1334880000
131,3,5.0,1324425600
132,20,4.0,1329782400
133,15,5.0,1373068800
134,15,5.0,1359504000
135,14,5.0,1353628800
136,14,2.0,1334966400
137,2,3.0,1325894400
138,13,5.0,1358294400
139,14,4.0,1357084800
140,19,5.0,1355788800
141,7,4.0,1350259200
142,3,3.0,1357516800
143,15,5.0,1359504000
144,14,5.0,1384473600
145,11,5.0,1358121600
146,15,5.0,1404777600
147,13,5.0,1338163200
148,18,5.0,1356393600
149,6,5.0,1356480000
150,3,5.0,1356048000
151,19,4.0,1353888000
152,15,2.0,1359849600
153,5,5.0,1403049600
154,10,5.0,1368835200
155,7,5.0,1393200000
156,17,3.0,1379894400
157,7,5.0,1361836800
158,12,4.0,1348963200
159,17,1.0,1358553600
160,13,3.0,1387843200
161,20,5.0,1348358400
162,4,2.0,1367971200
163,10,4.0,1359849600
164,3,5.0,1351468800
165,9,4.0,1357516800
166,13,5.0,1357862400
167,18,5.0,1365465600
168,15,5.0,1355011200
169,4,5.0,1369094400
170,15,2.0,1336780800
171,2,5.0,1355788800
172,15,5.0,1369958400
173,8,5.0,1316390400
174,8,5.0,1355184000
175,17,5.0,1389484800
176,12,3.0,1384819200
177,19,5.0,1350432000
178,10,5.0,1373500800
179,9,5.0,1357776000
180,5,5.0,1396137600
181,6,5.0,1324425600
182,20,5.0,1376092800
183,2,5.0,1363564800
184,13,5.0,1367366400
185,6,5.0,1361836800
186,5,5.0,1374019200
187,1,2.0,1335744000
188,6,5.0,1377302400
189,6,5.0,1373155200
190,16,5.0,1327968000
191,4,3.0,1336780800
192,11,5.0,1380758400
193,9,5.0,1340064000
194,3,5.0,1322438400
195,19,2.0,1355011200
196,8,5.0,1338076800
197,5,5.0,1331424000
198,4,5.0,1358553600
199,6,5.0,1359763200
200,2,3.0,1365638400
1,20,4.0,1366243200
2,11,5.0,1362700800
3,4,5.0,1401667200
4,15,5.0,1332460800
5,6,5.0,1379289600
6,17,5.0,1357689600
7,6,5.0,1360195200
8,19,5.0,1352851200
9,2,5.0,1377475200
10,15,5.0,1378166400
11,11,1.0,1357776000
12,8,5.0,1362614400
13,19,1.0,1356048000
14,13,5.0,1363910400
15,12,5.0,1376006400
16,5,5.0,1394668800
17,6,5.0,1371340800
18,4,4.0,1388361600
19,19,5.0,1360368000
20,20,1.0,1364169600
21,1,2.0,1383004800
22,20,5.0,1369526400
23,17,5.0,1375401600
24,12,5.0,1386979200
25,15,5.0,1374796800
26,1,5.0,1352937600
27,14,5.0,1367798400
28,6,5.0,1357344000
29,5,3.0,1397520000
30,11,5.0,1349568000
31,4,5.0,1382054400
32,13,4.0,1381190400
33,11,5.0,1394928000
34,3,5.0,1374105600
35,1,5.0,1369180800
36,6,5.0,1383004800
37,18,5.0,1359072000
38,10,5.0,1341532800
39,5,5.0,1397433600
40,10,3.0,1371254400
41,12,5.0,1366156800
42,2,5.0,1362960000
43,13,5.0,1355788800
44,8,1.0,1373328000
45,2,1.0,1361491200
46,20,5.0,1325548800
47,1,5.0,1357776000
48,5,5.0,1358208000
49,9,3.0,1382918400
50,17,5.0,1344816000
51,9,5.0,1353974400
52,11,5.0,1357171200
53,15,5.0,1336608000
54,6,5.0,1341273600
55,3,5.0,1351728000
56,17,5.0,1399507200
57,5,5.0,1334707200
58,12,5.0,1356825600
59,18,5.0,1359504000
60,14,5.0,1389398400
61,11,5.0,1404950400
62,9,1.0,1404864000
63,2,4.0,1391904000
64,12,5.0,1333238400
65,3,5.0,1330732800
66,3,5.0,1390867200
67,1,2.0,1369353600
68,8,4.0,1373760000
69,8,2.0,1393718400
70,11,5.0,1388793600
71,9,4.0,1376352000
72,5,5.0,1377734400
73,14,1.0,1353542400
74,3,5.0,1386633600
75,5,4.0,1393286400
76,5,4.0,1384041600
77,19,5.0,1365811200
78,14,5.0,1366934400
79,4,5.0,1391472000
80,13,4.0,1391472000
81,10,5.0,1394582400
82,18,5.0,1390780800
83,8,5.0,1389657600
84,8,5.0,1370563200
85,7,5.0,1373068800
86,8,5.0,1401926400
87,14,5.0,1333152000
88,19,5.0,1342051200
89,6,5.0,1362787200
90,1,5.0,1389571200
91,15,5.0,1375660800
92,1,4.0,1376092800
93,17,5.0,1382659200
94,1,4.0,1340409600
95,15,5.0,1398124800
96,2,5.0,1383696000
97,14,5.0,1335916800
98,8,4.0,1381449600
99,8,5.0,1359590400
100,19,5.0,1392422400
101,7,4.0,1369008000
102,19,5.0,1395187200
103,6,5.0,1382400000
104,6,5.0,1391126400
105,3,1.0,1341705600
106,7,5.0,1362528000
107,19,4.0,1363305600
108,8,5.0,1347321600
109,10,5.0,1376092800
110,20,5.0,1361404800
111,15,4.0,1356652800
112,15,5.0,1390003200
113,1,5.0,1378080000
114,20,5.0,1382400000
115,7,4.0,1353196800
116,4,1.0,1365984000
117,6,5.0,1341878400
118,1,2.0,1341187200
119,5,1.0,1390348800
120,1,5.0,1361059200
121,4,5.0,1404950400
122,2,5.0,1381449600
123,10,4.0,1393027200
124,5,5.0,1360800000
125,10,5.0,1359676800
126,1,5.0,1355356800
127,6,5.0,1380499200
128,13,5.0,1386633600
129,15,4.0,1396396800
130,4,5.0,1404777600
131,13,5.0,1357516800
132,20,5.0,1359244800
133,15,4.0,1359504000
134,8,5.0,1359417600
135,5,5.0,1389225600
136,15,5.0,1359676800
137,4,5.0,1357516800
138,12,5.0,1367798400
139,13,4.0,1378857600
140,2,5.0,1354060800
141,19,5.0,1383177600
142,19,5.0,1383782400
143,4,5.0,1370044800
144,4,5.0,1359072000
145,11,5.0,1349654400
146,5,5.0,1350691200
147,20,5.0,1346457600
148,11,5.0,1351641600
149,10,4.0,1360195200
150,8,5.0,1372291200
151,6,5.0,1355011200
152,6,4.0,1349481600
153,8,5.0,1356825600
154,15,3.0,1388361600
155,14,4.0,1387324800
156,11,1.0,1355529600
157,12,5.0,1400803200
158,13,5.0,1380672000
159,8,5.0,1352505600
160,18,5.0,1357171200
161,1,5.0,1372636800
162,15,4.0,1365552000
163,8,5.0,1355184000
164,11,3.0,1363478400
165,12,5.0,1401926400
166,12,1.0,1348963200
167,4,5.0,1351296000
168,16,5.0,1349136000
169,4,3.0,1357776000
170,5,3.0,1381104000
171,5,4.0,1392422400
172,8,2.0,1355097600
173,10,5.0,1373328000
174,17,5.0,1356480000
175,9,4.0,1358121600
176,19,1.0,1356134400
177,14,5.0,1384300800
178,8,5.0,1391731200
179,9,5.0,1365552000
180,11,5.0,1355529600
181,1,5.0,1386374400
182,14,5.0,1372723200
183,5,5.0,1372464000
184,14,5.0,1389139200
185,4,5.0,1361923200
186,1,5.0,1396051200
187,19,2.0,1358035200
188,8,5.0,1379894400
189,15,2.0,1392163200
190,15,5.0,1383091200
191,9,5.0,1391212800
192,9,5.0,1398729600
193,10,2.0,1394928000
194,20,1.0,1396656000
195,9,5.0,1399075200
196,3,5.0,1387843200
197,20,3.0,1273276800
198,11,5.0,1395014400
199,6,5.0,1395014400
200,2,5.0,1295740800
1,7,3.0,1391731200
2,18,5.0,1389744000
3,2,5.0,1388707200
4,17,5.0,1400284800
5,11,5.0,1372723200
6,12,5.0,1378425600
7,19,5.0,1373414400
8,7,3.0,1374537600
9,20,5.0,1398211200
10,6,1.0,1373587200
11,1,4.0,1390176000
12,17,4.0,1394496000
13,11,5.0,1393200000
14,18,1.0,1359936000
15,17,5.0,1397520000
16,7,5.0,1404777600
17,17,4.0,1404172800
18,20,1.0,1373155200
19,9,5.0,1382745600
20,17,4.0,1358726400
21,20,5.0,1347926400
22,8,5.0,1374624000
23,17,5.0,1386720000
24,7,3.0,1336176000
25,1,5.0,1355616000
26,13,5.0,1389484800
27,19,4.0,1362009600
28,19,4.0,1370908800
29,17,5.0,1394668800
30,13,5.0,1317772800
31,16,4.0,1402704000
32,8,5.0,1403827200
33,19,4.0,1389916800
34,18,5.0,1396396800
35,1,5.0,1357516800
36,14,4.0,1328659200
37,19,1.0,1361059200
38,15,5.0,1387756800
39,18,1.0,1382227200
40,2,5.0,1372464000
41,17,5.0,1368662400
42,18,5.0,1355788800
43,6,5.0,1360281600
44,19,5.0,1307491200
45,4,5.0,1340582400
46,1,5.0,1356307200
47,8,2.0,1388448000
48,7,5.0,1358812800
49,3,5.0,1352851200
50,10,5.0,1388620800
51,10,4.0,1394668800
52,19,1.0,1393200000
53,14,5.0,1315612800
54,2,5.0,1397692800
55,1,5.0,1392681600
56,18,5.0,1397606400
57,7,2.0,1404518400
58,8,5.0,1367366400
59,1,5.0,1398729600
60,3,5.0,1361577600
61,8,5.0,1370044800
62,15,4.0,1351555200
63,5,5.0,1388016000
64,3,2.0,1358467200
65,19,5.0,1355011200
66,1,3.0,1348790400
67,15,5.0,1389398400
68,8,5.0,1386374400
69,2,5.0,1399248000
70,3,5.0,1391385600
71,14,4.0,1391558400
72,14,3.0,1338768000
73,11,5.0,1356652800
74,16,4.0,1380326400
